%OpenBCI Raw EEG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, EXG Channel 8, EXG Channel 9, EXG Channel 10, EXG Channel 11, EXG Channel 12, EXG Channel 13, EXG Channel 14, EXG Channel 15, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Other, Other, Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Timestamp (Formatted)
46.0, -2428107.9375, -3101255.625, -3454323.75, -4500000.375, -4500000.375, -3290526.75, -3028356.375, -3453569.625, -4500000.375, -4500000.375, -4500000.375, -4500000.375, -4500000.375, -4500000.375, -4500000.375, -4500000.375, 0.0, 0.0, 0.0, 196.0, 1.0, 48.0, 0.0, 21.0, 108.0, 117.0, 0.0, 0.0, 0.0, 1.6298528420924551E9, 2021-08-24 18:54:02.092
48.0, -2436480.75, -3108555.0, -3454656.375, -4500000.375, -4500000.375, -3293487.0, -3036198.5625, -3453199.5, -4500000.375, -4500000.375, -4500000.375, -4500000.375, -4500000.375, -4500000.375, -4500000.375, -4500000.375, 0.0, 0.0, 0.0, 196.0, 19.5, 192.0, 0.0, 21.0, 108.0, 125.0, 0.0, 0.0, 0.0, 1.629852842092462E9, 2021-08-24 18:54:02.092
50.0, -2428348.875, -3100985.25, -3453863.25, -4500000.375, -4500000.375, -3289767.75, -3027464.8125, -3453042.75, -4500000.375, -4500000.375, -4500000.375, -4500000.375, -4500000.375, -4500000.375, -4500000.375, -4500000.375, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 21.0, 108.0, 133.0, 0.0, 0.0, 0.0, 1.6298528420924687E9, 2021-08-24 18:54:02.092
52.0, -2435853.1875, -3107833.5, -3454052.625, -4500000.375, -4500000.375, -3292748.625, -3035658.375, -3452913.0, -4500000.375, -4500000.375, -4500000.375, -4500000.375, -4500000.375, -4500000.375, -4500000.375, -4500000.375, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 21.0, 108.0, 141.0, 0.0, 0.0, 0.0, 1.6298528420924757E9, 2021-08-24 18:54:02.092
54.0, -2429127.1875, -3101377.875, -3453965.625, -4500000.375, -4500000.375, -3289771.5, -3027229.875, -3453686.625, -4500000.375, -4500000.375, -4500000.375, -4500000.375, -4500000.375, -4500000.375, -4500000.375, -4500000.375, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 21.0, 108.0, 149.0, 0.0, 0.0, 0.0, 1.629852842092482E9, 2021-08-24 18:54:02.092
56.0, -2435672.8125, -3107610.75, -3454462.875, -4500000.375, -4500000.375, -3293113.5, -3036085.5, -3453693.0, -4500000.375, -4500000.375, -4500000.375, -4500000.375, -4500000.375, -4500000.375, -4500000.375, -4500000.375, 0.0, 0.0, 0.0, 196.0, 1.0, 80.0, 0.0, 21.0, 108.0, 157.0, 0.0, 0.0, 0.0, 1.629852842092489E9, 2021-08-24 18:54:02.092
58.0, -2430050.4375, -3102052.3125, -3454080.375, -4500000.375, -4500000.375, -3290239.125, -3027632.25, -3454015.5, -4500000.375, -4500000.375, -4500000.375, -4500000.375, -4500000.375, -4500000.375, -4500000.375, -4500000.375, 0.0, 0.0, 0.0, 196.0, 19.5, 128.0, 0.0, 21.0, 108.0, 165.0, 0.0, 0.0, 0.0, 1.629852842092496E9, 2021-08-24 18:54:02.092
60.0, -2434870.3125, -3107064.1875, -3454623.75, -4500000.375, -4500000.375, -3293384.25, -3036203.4375, -3453965.625, -4500000.375, -4500000.375, -4500000.375, -4500000.375, -4500000.375, -4500000.375, -4500000.375, -4500000.375, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 21.0, 108.0, 173.0, 0.0, 0.0, 0.0, 1.6298528420925024E9, 2021-08-24 18:54:02.092
62.0, -2431065.9375, -3102955.6875, -3454171.125, -4500000.375, -4500000.375, -3290516.625, -3028199.25, -3453903.75, -4500000.375, -4500000.375, -4500000.375, -4500000.375, -4500000.375, -4500000.375, -4500000.375, -4500000.375, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 21.0, 108.0, 181.0, 0.0, 0.0, 0.0, 1.6298528420925093E9, 2021-08-24 18:54:02.092
64.0, -2433778.6875, -3106242.375, -3454520.625, -4500000.375, -4500000.375, -3293052.375, -3035759.25, -3453644.625, -4500000.375, -4500000.375, -4500000.375, -4500000.375, -4500000.375, -4500000.375, -4500000.375, -4500000.375, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 21.0, 108.0, 189.0, 0.0, 0.0, 0.0, 1.629852842092516E9, 2021-08-24 18:54:02.092
66.0, -2431996.6875, -3103897.5, -3454247.25, -4500000.375, -4500000.375, -3290899.125, -3028996.875, -3453645.375, -4500000.375, -4500000.375, -4500000.375, -4500000.375, -4500000.375, -4500000.375, -4500000.375, -4500000.375, 0.0, 0.0, 0.0, 196.0, 1.0, 48.0, 0.0, 21.0, 108.0, 197.0, 0.0, 0.0, 0.0, 1.6298528420925229E9, 2021-08-24 18:54:02.092
68.0, -2432560.5, -3105569.625, -3454628.625, -4500000.375, -4500000.375, -3292859.625, -3035045.25, -3453604.125, -4500000.375, -4500000.375, -4500000.375, -4500000.375, -4500000.375, -4500000.375, -4500000.375, -4500000.375, 0.0, 0.0, 0.0, 196.0, 19.5, 144.0, 0.0, 21.0, 108.0, 205.0, 0.0, 0.0, 0.0, 1.629852842092532E9, 2021-08-24 18:54:02.092
70.0, -2433043.3125, -3104967.1875, -3454431.75, -4500000.375, -4500000.375, -3291343.875, -3029940.5625, -3453590.625, -4500000.375, -4500000.375, -4500000.375, -4500000.375, -4500000.375, -4500000.375, -4500000.375, -4500000.375, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 21.0, 108.0, 213.0, 0.0, 0.0, 0.0, 1.6298528420925388E9, 2021-08-24 18:54:02.092
72.0, -2431791.75, -3104430.1875, -3454509.0, -4500000.375, -4500000.375, -3292438.125, -3034054.5, -3453803.625, -4500000.375, -4500000.375, -4500000.375, -4500000.375, -4500000.375, -4500000.375, -4500000.375, -4500000.375, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 21.0, 108.0, 221.0, 0.0, 0.0, 0.0, 1.6298528420925455E9, 2021-08-24 18:54:02.092
74.0, -2434611.375, -3105600.1875, -3454221.375, -4500000.375, -4500000.375, -3291495.75, -3030583.6875, -3453807.375, -4500000.375, -4500000.375, -4500000.375, -4500000.375, -4500000.375, -4500000.375, -4500000.375, -4500000.375, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 21.0, 108.0, 229.0, 0.0, 0.0, 0.0, 1.6298528420925522E9, 2021-08-24 18:54:02.092
76.0, -2431500.375, -3103830.0, -3454989.75, -4500000.375, -4500000.375, -3292497.0, -3033456.9375, -3454809.375, -4500000.375, -4500000.375, -4500000.375, -4500000.375, -4500000.375, -4500000.375, -4500000.375, -4500000.375, 0.0, 0.0, 0.0, 196.0, 1.0, 56.0, 0.0, 21.0, 108.0, 237.0, 0.0, 0.0, 0.0, 1.629852842092559E9, 2021-08-24 18:54:02.092
78.0, -2436108.5625, -3107101.3125, -3454814.25, -4500000.375, -4500000.375, -3292408.125, -3032331.375, -3454551.375, -4500000.375, -4500000.375, -4500000.375, -4500000.375, -4500000.375, -4500000.375, -4500000.375, -4500000.375, 0.0, 0.0, 0.0, 196.0, 19.5, 152.0, 0.0, 21.0, 108.0, 245.0, 0.0, 0.0, 0.0, 1.6298528420925658E9, 2021-08-24 18:54:02.092
80.0, -2430363.1875, -3102878.4375, -3454543.5, -4500000.375, -4500000.375, -3291725.25, -3032088.9375, -3454227.375, -4500000.375, -4500000.375, -4500000.375, -4500000.375, -4500000.375, -4500000.375, -4500000.375, -4500000.375, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 21.0, 108.0, 253.0, 0.0, 0.0, 0.0, 1.6298528420925725E9, 2021-08-24 18:54:02.092
82.0, -2436454.5, -3107630.0625, -3454644.375, -4500000.375, -4500000.375, -3292692.75, -3033372.1875, -3453883.125, -4500000.375, -4500000.375, -4500000.375, -4500000.375, -4500000.375, -4500000.375, -4500000.375, -4500000.375, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 21.0, 109.0, 5.0, 0.0, 0.0, 0.0, 1.6298528420925791E9, 2021-08-24 18:54:02.092
84.0, -2429288.625, -3102281.25, -3454663.875, -4500000.375, -4500000.375, -3291382.875, -3030901.3125, -3454083.75, -4500000.375, -4500000.375, -4500000.375, -4500000.375, -4500000.375, -4500000.375, -4500000.375, -4500000.375, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 21.0, 109.0, 13.0, 0.0, 0.0, 0.0, 1.629852842092586E9, 2021-08-24 18:54:02.092
86.0, -2436781.125, -3108510.0, -3454961.625, -4500000.375, -4500000.375, -3293206.875, -3034543.6875, -3453734.25, -4500000.375, -4500000.375, -4500000.375, -4500000.375, -4500000.375, -4500000.375, -4500000.375, -4500000.375, 0.0, 0.0, 0.0, 196.0, 1.0, 48.0, 0.0, 21.0, 109.0, 21.0, 0.0, 0.0, 0.0, 1.6298528420925927E9, 2021-08-24 18:54:02.092
88.0, -2429046.1875, -3102378.375, -3455210.625, -4500000.375, -4500000.375, -3291556.875, -3030402.9375, -3454252.125, -4500000.375, -4500000.375, -4500000.375, -4500000.375, -4500000.375, -4500000.375, -4500000.375, -4500000.375, 0.0, 0.0, 0.0, 196.0, 19.5, 128.0, 0.0, 21.0, 109.0, 29.0, 0.0, 0.0, 0.0, 1.6298528420925996E9, 2021-08-24 18:54:02.092
90.0, -2437131.0, -3108973.3125, -3454959.0, -4500000.375, -4500000.375, -3293386.125, -3035318.25, -3453574.125, -4500000.375, -4500000.375, -4500000.375, -4500000.375, -4500000.375, -4500000.375, -4500000.375, -4500000.375, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 21.0, 109.0, 37.0, 0.0, 0.0, 0.0, 1.6298528420926063E9, 2021-08-24 18:54:02.092
