%OpenBCI Raw EEG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, EXG Channel 8, EXG Channel 9, EXG Channel 10, EXG Channel 11, EXG Channel 12, EXG Channel 13, EXG Channel 14, EXG Channel 15, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Other, Other, Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Timestamp (Formatted)
102.0, -2999563.5, -2941731.75, -4256351.625, -4500000.375, -4500000.375, -4203548.625, -3175813.5, -3728068.125, -4500000.375, -4500000.375, -4500000.375, 4500000.0, 4500000.0, -4500000.375, -4500000.375, -4500000.375, 0.11800000816583633, 0.9720000624656677, 0.2639999985694885, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6298570579163928E9, 2021-08-24 20:04:17.916
104.0, -3012911.0625, -2970609.0, -4255096.5, -4500000.375, -4500000.375, -4202438.25, -3190399.5, -3728023.125, -4500000.375, -4500000.375, -4500000.375, 4500000.0, 4500000.0, -4500000.375, -4500000.375, -4500000.375, 0.11800000816583633, 0.9720000624656677, 0.2639999985694885, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6298570579163995E9, 2021-08-24 20:04:17.916
106.0, -2998292.0625, -2938958.8125, -4256956.875, -4500000.375, -4500000.375, -4204222.875, -3172455.375, -3728160.75, -4500000.375, -4500000.375, -4500000.375, 4500000.0, 4500000.0, -4500000.375, -4500000.375, -4500000.375, 0.11800000816583633, 0.9720000624656677, 0.2639999985694885, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.629857057916406E9, 2021-08-24 20:04:17.916
108.0, -3015126.75, -2972975.25, -4254708.0, -4500000.375, -4500000.375, -4201982.25, -3193586.25, -3728372.25, -4500000.375, -4500000.375, -4500000.375, 4500000.0, 4500000.0, -4500000.375, -4500000.375, -4500000.375, 0.11800000816583633, 0.9720000624656677, 0.2639999985694885, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6298570579164126E9, 2021-08-24 20:04:17.916
110.0, -2997473.4375, -2937238.5, -4257317.25, -4500000.375, -4500000.375, -4204593.75, -3169379.625, -3728194.125, -4500000.375, -4500000.375, -4500000.375, 4500000.0, 4500000.0, -4500000.375, -4500000.375, -4500000.375, 0.11000000685453415, 0.9520000219345093, 0.2540000081062317, 192.0, 1.5, 56.0, 14.5, 96.0, 3.5, 120.0, 0.0, 0.0, 0.0, 1.6298570579164193E9, 2021-08-24 20:04:17.916
112.0, -3016107.75, -2974138.6875, -4254400.5, -4500000.375, -4500000.375, -4201698.375, -3196240.125, -3728560.875, -4500000.375, -4500000.375, -4500000.375, 4500000.0, 4500000.0, -4500000.375, -4500000.375, -4500000.375, 0.11000000685453415, 0.9520000219345093, 0.2540000081062317, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6298570579164257E9, 2021-08-24 20:04:17.916
114.0, -2996100.75, -2936428.5, -4257118.125, -4500000.375, -4500000.375, -4204431.75, -3166868.25, -3727231.875, -4500000.375, -4500000.375, -4500000.375, 4500000.0, 4500000.0, -4500000.375, -4500000.375, -4500000.375, 0.11000000685453415, 0.9520000219345093, 0.2540000081062317, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6298570579164324E9, 2021-08-24 20:04:17.916
116.0, -3016385.0625, -2973987.5625, -4254294.0, -4500000.375, -4500000.375, -4201761.75, -3197841.0, -3729015.0, -4500000.375, -4500000.375, -4500000.375, 4500000.0, 4500000.0, -4500000.375, -4500000.375, -4500000.375, 0.11000000685453415, 0.9520000219345093, 0.2540000081062317, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6298570579164388E9, 2021-08-24 20:04:17.916
118.0, -2996060.4375, -2937048.5625, -4257125.625, -4500000.375, -4500000.375, -4204636.5, -3165705.75, -3727178.625, -4500000.375, -4500000.375, -4500000.375, 4500000.0, 4500000.0, -4500000.375, -4500000.375, -4500000.375, 0.11000000685453415, 0.9520000219345093, 0.2540000081062317, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6298570579164455E9, 2021-08-24 20:04:17.916
120.0, -3016029.9375, -2972694.5625, -4254367.5, -4500000.375, -4500000.375, -4201912.125, -3198626.625, -3729310.5, -4500000.375, -4500000.375, -4500000.375, 4500000.0, 4500000.0, -4500000.375, -4500000.375, -4500000.375, 0.10400000214576721, 0.9580000638961792, 0.2580000162124634, 192.0, 1.5, 32.0, 14.5, 120.0, 4.0, 8.0, 0.0, 0.0, 0.0, 1.629857057916452E9, 2021-08-24 20:04:17.916
